codigo_postal,municipio_id
27370,270076
27370,270569
27372,270076
27372,270229
27373,270076
27373,270399
27374,270399
27375,270076
27375,270155
27375,270654
27376,270155
27377,270155
27378,270155
27379,270155
27380,270229
27388,270229
27389,270229
27390,270500
27391,270478
27391,270500
27392,270575
27400,270168
27400,270229
27400,270312
27410,270312
27411,270312
27412,270312
27413,270312
27413,270478
27414,270312
27415,270312
27416,270312
27417,270312
27418,270312
27419,270312
27419,270410
27420,270312
27421,270594
27422,270594
27423,270594
27424,270594
27425,270594
27430,270410
27437,270410
27438,270410
27439,270410
27440,270594
27450,270410
27460,270594
27466,270594
27468,270594
27469,270594
27470,270410
27500,270168
27510,270168
27511,270168
27512,270168
27513,270168
27514,270168
27515,270168
27515,270327
27516,270168
27517,270168
27518,270168
27519,270168
27520,270095
27527,270095
27528,270095
27529,270095
27530,270095
27531,270095
27532,270095
27533,270095
27533,270168
27540,270581
27543,270581
27544,270581
27545,270581
27546,270581
27547,270581
27548,270581
27549,270410
27549,270581
27550,270608
27554,270608
27555,270608
27556,270608
27557,270608
27558,270608
27559,270608
27560,270327
27568,270327
27569,270327
27570,270039
27576,270039
27577,270039
27578,270039
27579,270039
27590,270312
27591,270312
27592,270312
27592,270410
27593,270410
27594,270581
27595,270168
27596,270608
27600,270575
27610,270575
27611,270425
27612,270425
27612,270575
27613,270575
27614,270266
27614,270575
27615,270266
27615,270575
27616,270575
27617,270575
27618,270575
27619,270575
27620,270556
27623,270556
27624,270556
27625,270556
27626,270556
27627,270556
27628,270556
27630,270620
27631,270556
27631,270620
27632,270620
27633,270431
27633,270556
27634,270620
27635,270556
27636,270556
27637,270575
27638,270556
27639,270620
27640,270060
27646,270370
27647,270060
27648,270060
27649,270060
27650,270060
27650,270348
27651,270348
27652,270348
27653,270348
27654,270348
27655,270348
27656,270348
27657,270348
27658,270348
27659,270121
27659,270348
27660,270060
27661,270060
27661,270121
27662,270121
27663,270060
27664,270060
27664,270121
27665,270121
27666,270121
27667,270121
27668,270060
27670,270459
27671,270459
27672,270459
27673,270459
27675,270370
27676,270370
27677,270060
27677,270121
27677,270370
27678,270060
27679,270060
27680,279019
27685,279019
27686,279019
27687,279019
27688,279019
27689,279019
27690,270575
27691,270266
27692,270266
27693,270266
27694,270060
27695,270060
27695,279019
27696,279019
27697,279019
27698,270060
27699,270266
27700,270517
27700,270636
27710,270517
27711,270517
27712,270517
27713,270517
27714,270517
27715,270517
27720,270484
27721,270484
27722,270484
27723,270484
27724,270484
27725,270484
27726,270484
27727,270484
27728,270484
27729,270484
27730,270018
27737,270018
27738,270018
27740,270305
27742,270305
27743,270543
27744,270543
27745,270543
27747,270305
27748,270305
27749,270305
27750,270272
27751,270272
27752,270305
27760,270272
27765,270615
27766,270615
27767,270615
27768,270615
27770,270636
27773,270023
27774,270023
27775,270023
27776,270023
27777,270636
27778,270023
27778,270636
27779,270636
27780,270193
27785,270193
27786,270193
27787,270193
27788,270193
27789,270193
27790,270057
27791,270305
27792,270057
27793,270057
27794,270057
27796,270517
27797,270517
27798,270057
27800,270654
27810,270654
27811,270654
27812,270654
27813,270654
27814,270654
27815,270654
27816,270654
27817,270333
27818,270654
27820,270654
27821,270654
27822,270654
27823,270654
27824,270214
27825,270654
27826,270214
27830,270654
27832,270214
27833,270214
27834,270214
27835,270214
27836,270333
27837,270333
27840,270654
27841,270654
27842,270654
27843,270018
27843,270654
27845,270018
27849,270018
27850,270667
27860,270641
27861,270641
27861,270667
27863,270667
27864,270667
27865,270333
27865,270386
27866,270386
27866,270667
27867,270386
27867,270667
27868,270641
27869,270667
27870,270253
27876,270253
27877,270253
27878,270253
27879,270253
27880,279024
27888,270137
27889,270137
27890,270137
27891,270137
27892,270193
27893,270193
28000,280796
28001,280796
28002,280796
28003,280796
28004,280796
28005,280796
28006,280796
28007,280796
28008,280796
28009,280796
28010,280796
28011,280796
28012,280796
28013,280796
28014,280796
28015,280796
28016,280796
28017,280796
28018,280796
28019,280796
28020,280796
28021,280796
28022,280796
28023,280796
28024,280796
28024,281150
28025,280796
28026,280796
28027,280796
28028,280796
28029,280796
28030,280796
28031,280796
28032,280796
28033,280796
28034,280796
28035,280796
28036,280796
28037,280796
28038,280796
28039,280796
28040,280796
28041,280796
28042,280796
28043,280796
28044,280796
28045,280796
28046,280796
28047,280796
28048,280796
28049,280796
28050,280796
28051,280796
28052,280796
28053,280796
28054,280796
28055,280796
28100,280066
28108,280066
28109,280066
28110,280091
28120,280091
28120,280455
28124,281245
28130,281625
28140,280590
28150,281646
28160,281454
28160,281512
28170,281631
28180,281512
28189,280164
28189,281071
28189,281533
28190,190674
28190,280881
28190,281185
28191,280698
28191,280719
28191,281179
28192,280210
28193,280395
28194,280203
28194,281245
28195,289020
28196,289020
28200,281317
28210,280954
28210,281603
28211,280549
28212,280954
28213,280421
28214,280565
28219,280549
28220,280800
28221,280800
28222,280800
28223,281150
28224,281150
28229,281776
28231,281277
28232,281277
28240,280724
28248,280724
28250,280611
28250,281527
28260,280611
28270,280442
28270,280611
28280,280549
28290,281277
28292,280549
28292,280611
28293,281837
28294,281258
28295,281599
28296,281356
28296,281837
28297,281356
28300,280133
28320,281132
28330,281322
28340,281610
28341,281610
28342,281610
28343,281610
28350,280409
28359,281473
28360,281701
28370,280528
28380,280437
28390,280199
28391,281570
28400,280474
28400,280611
28410,280822
28411,280908
28412,280231
28413,280231
28420,280611
28430,280105
28440,280685
28450,280468
28460,280875
28470,280382
28480,280685
28490,280186
28491,280936
28492,280231
28492,280822
28500,280148
28510,280339
28511,281659
28512,281795
28514,281006
28514,281795
28515,281013
28521,281230
28522,281230
28523,281230
28524,281230
28530,280915
28540,281104
28550,281467
28560,280357
28570,281028
28580,280112
28590,281809
28594,281551
28595,280552
28596,280259
28597,280604
28598,281739
28600,280967
28607,280040
28609,281415
28609,281757
28609,281782
28610,281744
28610,281757
28620,280088
28630,281718
28635,280920
28640,280318
28648,280318
28649,281283
28650,280376
28660,280225
28670,281816
28680,281338
28690,280262
28691,281760
28692,281760
28693,281198
28694,280513
28695,280992
28696,281090
28700,281343
28701,281343
28702,281343
28703,281343
28706,281343
28707,280455
28707,281343
28708,281343
28709,281343
28710,280869
28720,280284
28721,280297
28721,281219
28722,281684
28723,281087
28729,280941
28729,281586
28729,281697
28730,280278
28737,280246
28737,280647
28737,281147
28737,281381
28739,280626
28739,280632
28739,280973
28739,281821
28740,281202
28742,280761
28743,280344
28743,280626
28749,280035
28749,281126
28749,281202
28750,280455
28750,281296
28751,280301
28752,289015
28753,289015
28754,289015
28754,289020
28755,280014
28755,280702
28755,280783
28755,281261
28756,281436
28760,289036
28770,280455
28791,281441
28792,280856
28794,280679
28801,280053
28802,280053
28803,280053
28804,280053
28805,280053
28806,280053
28807,280040
28807,280053
28810,281723
28811,280480
28812,281111
28812,281662
28813,281163
28813,281548
28814,280534
28815,280571
28815,281224
28816,280323
28816,281564
28817,281375
28818,280127
28818,281369
28821,280493
28822,280493
28823,280493
28830,281300
28840,280843
28850,281489
28860,281049
28861,281049
28862,281049
28863,280416
28864,280029
28880,280838
28890,280758
28891,281678
28901,280650
28902,280650
28903,280650
28904,280650
28905,280650
28906,280650
28907,280650
28909,280650
28911,280745
28912,280745
28913,280745
28914,280745
28915,280745
28916,280745
28917,280745
28918,280745
28919,280745
28921,280072
28922,280072
28923,280072
28924,280072
28925,280072
28931,280920
28932,280920
28933,280920
28934,280920
28935,280920
28936,280920
28937,280920
28938,280920
28939,280151
28941,280587
28942,280587
28943,280587
28944,280587
28945,280587
28946,280587
28947,280587
28950,280894
28970,280730
28971,280663
28976,280170
28977,280360
28978,280506
28979,281408
28981,281065
28982,281065
28983,281065
28984,281065
28990,281505
28991,281492
29001,290672
29002,290672
29003,290672
29004,290672
29005,290672
29006,290672
29007,290672
29008,290672
29009,290672
29010,290385
29010,290672
29011,290672
29012,290672
29013,290672
29014,290672
29015,290672
29016,290672
29017,290672
29018,290672
29100,290424
29108,290580
29109,290901
29110,290733
29120,290081
29130,290075
29140,290672
29150,290115
29160,290398
29170,290430
29180,290831
29190,290672
29191,290672
29193,290672
29194,290038
29194,290043
29195,290445
29196,290672
29197,290672
29197,290923
29200,290154
29210,290496
29220,290477
29230,290154
29230,299023
29240,290939
29250,290154
29260,290154
29300,290173
29310,290957
29311,290957
29312,290960
29313,290976
29314,290154
29314,290173
29315,290173
29315,290982
29320,290326
29327,290897
29328,290884
29329,290884
29330,290108
29340,290350
29350,290206
29360,290748
29370,290287
29380,290461
29391,290461
29392,290635
29394,290846
29400,290846
29400,299044
29410,291009
29420,290311
29430,290846
29430,299039
29440,290607
29450,290810
29451,290770
29452,290379
29460,290141
29461,290521
29462,290653
29470,290483
29471,299044
29480,290568
29490,290290
29490,290461
29491,290069
29491,290249
29492,290574
29492,290640
29493,290228
29494,290213
29500,290120
29510,290120
29520,290555
29530,290017
29531,290593
29532,290727
29533,290593
29540,290154
29550,290189
29551,290363
29552,290120
29552,290189
29560,290803
29566,290402
29567,290136
29569,290385
29569,290803
29570,290385
29580,290385
29590,290672
29591,290672
29592,290385
29593,290120
29601,290691
29602,290691
29603,290691
29604,290691
29610,290764
29611,290614
29612,290764
29620,290672
29620,299018
29630,290252
29631,290252
29639,290252
29640,290542
29649,290705
29650,290705
29651,290705
29660,290691
29670,290691
29679,290234
29679,290691
29680,290516
29688,290516
29689,290516
29690,290419
29691,290688
29692,290419
29692,290688
29693,290516
29698,290516
29700,290944
29710,290799
29711,290022
29712,290995
29713,290022
29713,290995
29714,290859
29715,290878
29716,290332
29718,290094
29718,290265
29718,290304
29718,290509
29718,290944
29719,290271
29719,290332
29719,290878
29719,290944
29719,290995
29720,290672
29720,290825
29730,290825
29738,290712
29738,290825
29740,290944
29749,290944
29750,290056
29750,290944
29751,290944
29752,290862
29753,290167
29753,290192
29753,290862
29754,290458
29755,290347
29758,290825
29760,290944
29770,290918
29780,290751
29787,290751
29788,290537
29789,290537
29790,290944
29791,290666
29792,290629
29792,290944
29793,290918
29796,290918
30001,300308
30002,300308
30003,300308
30004,300308
30005,300308
30006,300308
30007,300308
30008,300308
30009,300308
30010,300308
30011,300308
30012,300308
30100,300308
30107,300308
30108,300308
30110,300308
30120,300308
30130,300102
30139,300308
30140,309012
30148,309012
30149,309012
30150,300308
30151,300308
30152,300308
30153,300308
30154,300308
30155,300308
30156,300308
30157,300308
30158,300308
30160,300308
30161,300308
30162,300308
30163,300308
30164,300308
30165,300308
30166,300308
30167,300308
30168,300308
30169,300308
30170,300294
30176,300320
30177,300294
30178,300294
30179,300308
30180,300124
30189,300124
30189,300177
30190,300047
30191,300145
30192,300145
30193,300294
30194,300294
30195,300158
30201,300161
30202,300161
30203,300161
30204,300161
30205,300161
30300,300161
30310,300161
30319,300161
30320,300217
30330,300161
30331,300308
30332,300217
30333,300217
30334,300217
30335,300217
30335,300269
30338,300217
30350,300161
30351,300161
30360,300413
30364,300413
30365,300161
30366,300161
30367,300161
30368,300161
30369,300161
30369,300413
30370,300161
30370,300354
30380,300161
30380,300354
30381,300161
30382,300161
30383,300161
30384,300161
30385,300161
30385,300308
30386,300161
30387,300161
30387,300281
30390,300161
30391,300161
30392,300161
30393,300161
30394,300161
30395,300161
30396,300161
30397,300161
30398,300161
30399,300161
30400,300158
30410,300158
30411,300158
30412,300158
30413,300158
30413,300281
30420,300130
30420,300177
30430,300177
30439,300177
30440,300281
30441,300281
30442,300281
30500,300275
30506,300275
30507,300275
30508,300275
30509,300275
30510,300434
30520,300222
30528,300222
30529,300222
30530,300196
30540,300119
30550,300026
30559,300026
30560,300079
30561,300079
30562,300183
30563,300183
30564,300256
30565,300389
30570,300308
30579,300308
30580,300308
30588,300308
30589,300308
30590,300308
30591,300373
30592,300308
30592,300354
30592,300373
30593,300161
30594,300161
30600,300098
30609,300098
30610,300341
30611,300315
30612,300406
30613,300428
30620,300200
30626,300011
30626,300200
30627,300275
30628,300200
30629,300200
30640,300011
30648,300011
30649,300011
30700,300373
30708,300373
30709,300373
30710,300373
30710,309027
30720,300354
30729,300354
30730,300354
30739,300354
30739,300373
30740,300367
30800,300243
30810,300243
30811,300243
30812,300243
30813,300243
30814,300243
30815,300243
30816,300243
30817,300243
30818,300243
30820,300050
30830,300308
30831,300308
30832,300308
30833,300308
30834,300243
30834,300308
30835,300161
30835,300308
30836,300308
30837,300308
30840,300085
30848,300085
30849,300085
30850,300392
30858,300269
30858,300392
30859,300063
30859,300392
30860,300269
30868,300161
30868,300269
30870,300269
30875,300269
30876,300243
30876,300269
30877,300269
30878,300243
30878,300269
30879,300269
30880,300032
30889,300032
30889,300243
30890,300243
30890,300336
30891,300336
30892,300238
30893,300243
31001,312016
31002,312016
31003,312016
31004,312016
31005,312016
31006,312016
31007,312016
31008,312016
31009,312016
31010,312016
31010,319019
31011,312016
31012,312016
31013,310168
31013,319024
31013,319030
31014,312016
31015,312016
31016,312016
31100,312068
31109,310399
31110,310885
31119,310885
31130,311614
31131,310749
31132,312573
31133,311477
31133,312460
31140,310386
31150,311672
31151,311831
31152,311803
31153,310076
31153,310898
31154,310180
31154,312299
31154,312346
31160,319061
31170,311311
31170,311939
31171,311939
31172,311189
31172,311311
31172,311944
31173,311939
31174,310522
31174,310752
31174,310765
31174,310832
31174,310850
31174,311213
31174,312536
31174,312628
31175,311206
31175,312140
31176,311206
31176,312606
31177,311542
31177,312606
31178,310023
31179,312606
31180,319077
31190,310765
31191,311094
31191,319058
31192,310235
31192,310863
31193,310403
31193,311363
31194,311017
31194,311363
31195,319024
31200,310977
31208,310410
31210,310291
31219,311666
31219,311705
31219,311751
31219,312042
31219,312251
31219,312303
31220,312191
31227,310636
31227,311167
31227,311419
31227,311629
31228,310082
31228,310351
31228,310431
31228,310961
31228,312303
31229,310478
31229,310615
31229,310790
31229,312310
31230,312515
31239,310266
31240,310410
31241,310116
31241,311252
31241,311688
31242,312554
31243,310364
31243,310462
31243,311252
31243,311607
31250,312009
31251,311424
31252,310538
31253,311712
31260,311521
31261,310155
31262,310121
31263,310305
31263,310804
31264,310057
31264,311748
31270,311430
31271,310214
31271,311000
31272,310137
31280,310018
31280,310142
31280,311770
31281,310142
31281,310996
31281,311483
31281,311846
31281,311901
31282,311666
31282,311825
31283,311398
31284,312652
31290,310116
31290,312606
31291,311206
31291,311213
31292,310057
31292,312573
31292,312606
31293,312248
31300,312270
31310,310673
31311,310673
31312,310692
31313,311799
31314,312205
31315,311786
31320,311691
31330,312541
31340,311635
31350,312021
31360,311075
31370,311043
31380,310654
31381,310654
31382,311640
31383,311786
31390,311918
31391,311786
31392,312055
31393,310517
31394,312074
31395,310459
31395,311141
31395,311509
31395,311923
31395,311976
31396,311923
31396,312384
31397,312286
31398,310569
31398,312286
31400,312166
31409,311350
31409,312166
31410,312613
31411,311350
31412,310594
31413,312520
31414,311136
31415,312107
31416,312457
31417,311287
31418,312476
31420,312439
31421,311326
31422,312378
31430,310193
31438,310288
31438,311580
31439,310288
31439,311580
31439,311995
31440,311593
31448,312093
31448,312418
31448,312423
31449,312423
31450,311810
31451,311115
31451,311810
31451,311982
31451,312227
31452,311192
31453,310958
31454,310713
31454,311810
31454,312093
31454,312418
31460,310095
31460,311461
31470,310885
31471,311727
31472,311249
31472,312378
31473,311249
31480,312423
31481,310288
31481,311580
31482,311568
31483,311568
31484,311568
31485,311568
31486,310863
31487,311555
31490,310692
31491,311038
31491,312129
31492,311038
31493,311108
31494,310945
31494,311509
31494,311516
31495,312172
31496,312359
31500,312325
31510,311081
31511,310620
31512,311069
31513,310327
31514,312495
31515,310641
31520,310689
31521,311069
31521,311764
31522,311733
31522,312331
31523,310060
31523,310484
31530,310787
31540,310575
31550,312080
31560,310425
31570,312153
31579,310667
31580,311574
31587,311653
31588,311458
31589,312233
31590,310706
31591,310771
31592,310728
31593,311056
31600,310608
31610,312589
31620,310863
31620,311228
31621,310863
31630,310983
31638,310924
31638,310983
31639,310924
31639,310983
31640,310581
31650,312114
31660,312482
31669,312482
31670,311957
31671,310333
31671,310348
31671,311960
31671,312567
31680,311859
31689,311332
31690,310930
31691,311347
31692,310039
31692,310044
31692,311120
31693,310983
31693,311154
31694,310924
31695,310924
31696,310924
31697,310924
31698,310983
31699,310924
31699,310983
31700,310500
31708,310174
31710,312649
31711,312397
31712,312397
31713,310500
31714,310500
31715,310500
31720,310500
31720,310543
31730,310500
31740,312212
31744,310879
31745,311290
31746,312634
31747,312135
31748,310902
31749,311022
31750,310811
31751,311878
31752,312444
31753,311379
31754,310240
31754,311173
31760,310826
31770,311537
31780,312508
31789,311537
31789,312508
31790,310229
31790,312592
31791,312264
31792,310543
31793,310543
31794,310500
31794,311022
31795,310500
31796,310500
31797,312362
31798,310174
31798,311402
31799,311017
31799,311862
31799,311884
31799,312362
31800,310109
31809,310734
31809,311897
31810,310446
31810,311304
31810,312401
31820,310847
31829,310919
31830,311385
31839,310272
31840,310370
31840,311234
31849,310253
31849,311271
31850,310253
31860,319045
31866,310497
31867,310253
31867,310403
31867,311265
31867,311311
31867,311862
31868,310253
31868,311311
31869,310497
31869,311265
31870,319083
31876,310312
31877,311445
31878,311445
31879,311445
31880,311496
31890,310556
31891,310207
31891,311445
31892,311311
31892,311363
32001,320548
32002,320087
32002,320548
32003,320548
32004,320548
32005,320087
32005,320548
32005,320757
32100,320261
32101,320874
32102,320874
32103,320548
32110,320551
32111,320551
32120,320599
32120,320874
32130,320760
32133,320760
32134,320760
32135,320610
32135,320760
32136,320760
32137,320610
32137,320760
32138,320610
32139,320760
32140,320874
32141,320760
32141,320874
32150,320599
32151,320599
32152,320261
32153,320261
32153,320599
32160,320527
32161,320527
32162,320527
32163,320527
32164,320527
32170,320028
32171,320028
32172,320028
32172,320548
32200,320277
32211,320277
32212,320338
32213,320277
32220,320564
32226,320564
32227,320564
32228,320564
32229,320564
32235,320646
32236,320564
32300,320090
32310,320739
32311,320739
32312,320739
32313,320090
32314,320090
32315,320090
32315,320880
32316,320880
32317,320090
32318,320090
32320,320739
32329,320179
32329,320739
32330,320179
32334,320179
32335,320179
32336,320179
32337,320179
32338,320179
32339,320179
32340,320880
32348,320880
32349,320880
32350,320723
32356,320603
32357,320150
32357,320381
32357,320603
32357,320723
32357,320837
32358,320381
32359,320723
32360,320837
32365,320837
32366,320837
32367,320837
32368,320837
32369,320837
32370,320381
32370,320603
32371,320381
32371,320603
32372,320150
32373,320150
32374,320150
32375,320150
32375,320441
32400,320697
32410,320467
32411,320467
32412,320185
32413,320185
32414,320697
32415,320697
32416,320185
32416,320697
32417,320034
32417,320527
32417,320697
32418,320697
32419,320408
32420,320408
32425,320408
32426,320408
32427,320408
32428,320408
32429,320408
32430,320224
32431,320104
32432,320104
32433,320185
32434,320185
32440,320599
32448,320527
32449,320599
32450,320258
32452,320659
32453,320744
32454,320258
32455,320744
32456,320343
32456,320659
32457,320659
32459,320258
32499,320489
32500,320198
32510,320198
32511,320198
32512,320132
32513,320198
32514,320132
32515,320198
32515,320744
32516,320198
32520,320049
32520,320111
32520,320132
32521,320132
32522,320132
32523,320132
32524,320132
32525,320132
32526,320132
32526,320356
32530,320132
32530,320356
32534,320198
32535,320356
32536,320356
32537,320356
32538,320356
32539,320356
32540,320343
32545,320343
32546,320343
32547,320343
32547,320929
32548,320489
32549,320489
32550,320868
32554,320868
32555,320868
32556,320868
32557,320868
32557,320929
32558,320868
32560,320868
32562,320868
32563,320868
32570,320454
32572,320454
32572,320659
32574,320198
32574,320454
32575,320454
32576,320454
32577,320454
32578,320454
32578,320659
32579,320454
32590,320489
32591,320219
32592,320071
32592,320551
32593,320548
32600,320855
32610,320718
32610,320914
32611,320505
32611,320718
32612,320219
32612,320718
32613,320533
32614,320914
32615,320855
32616,320914
32617,320914
32618,320505
32619,320855
32620,320394
32621,320394
32622,320394
32623,320394
32624,320219
32624,320505
32625,320219
32626,320219
32630,320322
32631,320322
32631,320782
32631,320821
32632,320052
32632,320126
32632,320322
32633,320052
32634,320126
32635,320322
32635,320855
32636,320322
32636,320782
32637,320322
32637,320855
32640,320322
32641,320625
32643,320625
32644,320163
32644,320625
32645,320163
32645,320625
32646,320052
32646,320163
32647,320163
32648,320163
32650,320907
32651,320907
32652,320678
32653,320678
32654,320678
32655,320678
32660,320013
32664,320013
32665,320013
32666,320013
32667,320013
32668,320013
32669,320013
32670,320369
32678,320369
32679,320369
32680,320283
32688,320283
32689,320283
32690,320013
32690,320795
32691,320795
32692,320776
32693,320776
32694,320821
32695,320821
32696,320782
32696,320821
32697,320855
32698,320533
32698,320855
32699,320855
32700,320436
32701,320071
32702,320893
32703,320436
32704,320071
32705,320071
32705,320893
32706,320436
32707,320436
32708,320375
32708,320436
32710,320586
32711,320586
32720,320317
32720,320375
32720,320436
32720,320527
32730,320375
32740,320570
32746,320570
32747,320570
32748,320570
32749,320570
32750,320492
32751,320492
32760,320230
32764,320230
32764,320809
32765,320809
32766,320230
32767,320296
32768,320230
32768,320296
32769,320230
32769,320492
32770,320701
32774,320230
32779,320701
32780,320631
32781,320441
32782,320441
32782,320631
32783,320441
32784,320441
32785,320441
32786,320296
32787,320296
32787,320631
32788,320631
32789,320631
32789,320868
32790,320436
32790,320492
32791,320527
32792,320586
32793,320317
32793,320586
32794,320230
32794,320296
32794,320701
32800,320245
32810,320684
32811,320684
32812,320147
32812,320697
32813,320842
32814,320662
32815,320245
32815,320684
32816,320245
32816,320473
32817,320245
32820,320202
32821,320202
32822,320202
32823,320202
32823,320245
32824,320202
32825,320202
32826,320202
32827,320245
32828,320245
32829,320245
32830,320473
32838,320473
32839,320473
32840,320065
32845,320065
32846,320065
32846,320415
32847,320065
32848,320065
32849,320065
32850,320415
32857,320415
32858,320415
32859,320065
32859,320415
32860,320300
32867,320300
32868,320300
32869,320300
32869,320420
32870,320420
32879,320420
32880,320512
32890,320087
32891,320065
32892,320420
32893,320420
32893,320570
32894,320420
32895,320420
32896,320512
32897,320415
32898,320512
32899,320512
32900,320548
32900,320757
32901,320757
32910,320757
32911,320757
32920,320087
32920,320816
32930,320087
32930,320816
32940,320087
32940,320548
32940,320816
32941,320816
32946,320065
32950,320261
32960,320548
32970,320548
32971,320548
32980,320028
32980,320548
32981,320548
32990,320548
33001,330447
33002,330447
33003,330447
33004,330447
33005,330447
33006,330447
33007,330447
33008,330447
33009,330447
33010,330447
33010,330668
33011,330447
33012,330447
33013,330447
33060,330447
33069,330447
33110,330729
33111,330729
33112,330523
33114,330523
33115,330539
33115,330642
33116,330523
33116,330539
33117,330539
33118,330539
33119,330267
33119,330447
33120,330518
33125,330693
33126,330693
33127,330447
33127,330518
33127,330693
33128,330518
33129,330518
33130,330390
33138,330390
33139,330518
33140,330447
33150,330215
33155,330215
33156,330215
33157,330215
33159,330215
33160,330582
33161,330387
33162,330387
33163,330387
33170,330447
33170,330576
33171,330447
33171,330576
33172,330576
33173,330576
33174,330447
33179,330181
33180,330426
33186,330668
33187,330668
33188,330668
33189,330668
33190,330544
33191,330447
33191,330544
33192,330241
33192,330352
33192,330544
33193,330447
33194,330447
33195,330447
33196,330447
33199,330447
33199,330668
33201,330241
33202,330241
33203,330241
33204,330241
33205,330241
33206,330241
33207,330241
33208,330241
33209,330241
33210,330241
33211,330241
33212,330241
33213,330241
33290,330241
33299,330241
33300,330766
33310,330096
33310,330766
33311,330766
33312,330766
33313,330766
33314,330766
33315,330766
33316,330766
33317,330766
33318,330766
33320,330194
33324,330194
33325,330194
33326,330194
33326,330766
33327,330194
33328,330194
33329,330194
33330,330194
33340,330194
33341,330194
33342,330194
33343,330138
33344,330138
33345,330560
33346,330560
33347,330560
33350,330241
33390,330241
33391,330241
33392,330241
33393,330241
33394,330241
33401,330045
33401,330169
33402,330045
33403,330045
33404,330208
33405,330169
33410,330045
33410,330169
33411,330306
33412,330169
33412,330208
33412,330306
33414,330100
33414,330306
33414,330544
33416,330208
33417,330045
33417,330169
33418,330045
33418,330254
33419,330254
33420,330668
33422,330352
33423,330352
33424,330352
33425,330352
33426,330352
33427,330352
33428,330352
33429,330668
33430,330143
33438,330143
33439,330143
33440,330254
33448,330254
33449,330254
33450,330169
33456,330100
33456,330169
33457,330169
33458,330693
33459,330169
33460,330045
33468,330208
33468,330254
33469,330143
33470,330045
33470,330208
33470,330352
33476,330707
33490,330045
33491,330143
33492,330143
33500,330365
33507,330365
33509,330365
33509,330450
33510,330668
33518,330655
33518,330668
33519,330215
33519,330668
33520,330404
33520,330557
33527,330061
33528,330061
33528,330404
33529,330096
33529,330404
33530,330498
33534,330498
33535,330447
33535,330498
33536,330498
33537,330498
33538,330498
33539,330498
33540,330450
33546,330450
33547,330122
33548,330450
33549,330450
33550,330122
33554,330083
33555,330083
33556,330122
33556,330432
33557,330030
33557,330501
33558,330030
33558,330501
33559,330122
33559,330450
33560,330560
33566,330560
33567,330560
33568,330560
33569,330560
33570,330479
33576,330463
33577,330463
33578,330463
33579,330479
33580,330668
33581,330404
33582,330404
33583,330498
33584,330024
33584,330498
33585,330450
33586,330450
33587,330450
33588,330560
33589,330122
33590,330557
33591,330365
33592,330365
33593,330365
33594,330365
33595,330365
33596,330365
33598,330365
33600,330371
33610,330371
33611,330371
33612,330371
33614,330371
33615,330371
33616,330371
33616,330447
33617,330371
33618,330371
33619,330371
33620,330334
33627,330334
33628,330334
33629,330334
33630,330334
33637,330334
33638,330334
33639,330334
33640,330371
33650,330371
33660,330447
33669,330447
33670,330024
33675,330024
33676,330024
33677,330024
33678,330024
33679,330024
33680,330024
33681,330024
33682,330371
33683,330024
33683,330371
33684,330024
33685,330024
33686,330024
33687,330024
33688,330024
33690,330352
33691,330241
33692,330334
33693,330334
33694,330334
33695,330334
33696,330447
33696,330576
33697,330241
33700,330349
33707,330349
33708,330349
33709,330349
33710,330181
33710,330411
33716,330181
33717,330772
33718,330772
33719,330181
33719,330411
33720,330077
33724,330077
33725,330077
33726,330077
33726,330181
33727,330077
33728,330077
33729,330077
33730,330273
33731,330077
33732,330292
33733,330292
33734,330292
33735,330485
33736,330485
33740,330707
33746,330236
33746,330707
33747,330707
33748,330707
33749,330707
33750,330236
33757,330236
33758,330236
33759,330236
33760,330175
33768,330175
33769,330175
33770,330740
33774,330637
33775,330714
33776,330621
33776,330740
33777,330485
33777,330616
33777,330753
33778,330175
33778,330740
33779,330621
33779,330740
33780,330349
33781,330595
33782,330349
33782,330595
33783,330349
33784,330349
33785,330349
33787,330349
33788,330349
33789,330349
33790,330411
33791,330349
33792,330349
33793,330411
33794,330175
33795,330181
33796,330181
33797,330181
33798,330077
33799,330077
33800,330117
33810,330289
33811,330117
33811,330289
33812,330220
33812,330289
33813,330117
33813,330220
33814,330117
33815,330019
33815,330117
33816,330117
33817,330117
33818,330117
33819,330117
33820,330267
33825,330267
33826,330267
33826,330788
33827,330058
33827,330267
33828,330100
33829,330100
33829,330267
33830,330058
33836,330058
33836,330595
33837,330058
33838,330058
33839,330058
33840,330680
33841,330680
33842,330058
33842,330680
33843,330058
33844,330058
33845,330058
33846,330058
33846,330595
33847,330058
33848,330595
33850,330595
33857,330595
33858,330595
33859,330595
33860,330595
33866,330595
33867,330595
33868,330595
33869,330595
33870,330735
33873,330735
33874,330349
33874,330735
33875,330735
33876,330735
33877,330735
33878,330735
33879,330735
33880,330019
33885,330019
33887,330019
33888,330019
33889,330019
33890,330019
33891,330595
33900,330313
33909,330313
33910,330447
33919,330447
33920,330313
33929,330313
33930,330313
33934,330313
33935,330313
33936,330668
33937,330668
33938,330668
33939,330313
33940,330609
33945,330609
33946,330609
33947,330609
33948,330609
33950,330609
33957,330609
33958,330609
33959,330609
33960,330609
33970,330328
33979,330328
33980,330328
33986,330328
33987,330328
33989,330328
33990,330156
33991,330328
33992,330328
33993,330674
33995,330156
33996,330156
34001,341202
34002,341202
34003,341202
